date,start,place,numbers,crowds,whether,temperature,humidity
2011/06/11,17:05,等々力陸上競技場,"['1', '3', '1', '1', '1']",13111,曇,23.9,74%
2011/06/11,17:05,ホームズスタジアム神戸,"['1', '3', '0', '3', '4']",13034,曇,22.8,72%
2011/06/11,19:03,ＮＡＣＫ５スタジアム大宮,"['1', '2', '2', '2', '1']",12221,曇,23.1,71%
2011/06/11,19:04,万博記念競技場,"['1', '6', '3', '1', '5']",16315,曇,23.2,65%
2011/06/15,14:03,ユアテックスタジアム仙台,"['1', '4', '5', '1', '9']",14519,晴,21.8,48%
2011/06/15,19:03,県立カシマサッカースタジアム,"['7', '8', '1', '0']",7810,曇,19.2,72%
2011/06/15,19:03,ＮＡＣＫ５スタジアム大宮,"['7', '0', '0', '3']",7003,晴,22.2,50%
2011/06/15,19:04,アウトソーシングスタジアム日本平,"['1', '0', '7', '4', '5']",10745,曇,21.9,67%
2011/06/15,19:04,名古屋市瑞穂陸上競技場,"['6', '7', '9', '3']",6793,曇,22.0,75%
2011/06/15,19:04,キンチョウスタジアム,"['9', '0', '9', '8']",9098,曇,24.1,49%
2011/06/15,19:04,ホームズスタジアム神戸,"['6', '1', '5', '1']",6151,曇,22.6,60%
2011/06/15,19:04,広島ビッグアーチ,"['1', '3', '7', '0', '7']",13707,曇,20.3,83%
2011/06/15,19:05,日立柏サッカー場,"['7', '8', '0', '3']",7803,曇,19.2,68%
2011/06/18,18:03,埼玉スタジアム２００２,"['3', '1', '9', '2', '1']",31921,雨,21.2,79%
2011/06/18,18:03,万博記念競技場,"['1', '8', '0', '0', '1']",18001,雨,23.3,81%
2011/06/18,18:35,山梨中銀スタジアム,"['8', '4', '0', '2']",8402,曇,20.6,83%
2011/06/18,19:03,東北電力ビッグスワンスタジアム,"['2', '3', '6', '0', '2']",23602,晴,21.1,69%
2011/06/18,19:03,名古屋市瑞穂陸上競技場,"['8', '3', '4', '5']",8345,曇のち雨,21.3,91%
2011/06/18,19:03,レベルファイブスタジアム,"['6', '0', '8', '7']",6087,雨,20.8,94%
2011/06/18,19:04,ＮＤソフトスタジアム山形,"['6', '5', '8', '7']",6587,晴,19.4,84%
2011/06/18,19:04,県立カシマサッカースタジアム,"['1', '1', '8', '3', '0']",11830,雨のち曇,19.0,88%
2011/06/18,19:05,等々力陸上競技場,"['1', '3', '6', '0', '5']",13605,雨のち曇,20.3,83%
2011/06/22,14:03,ユアテックスタジアム仙台,"['1', '1', '3', '5', '6']",11356,晴,31.8,41%
2011/06/22,19:03,アウトソーシングスタジアム日本平,"['1', '2', '2', '1', '7']",12217,晴,27.4,71%
2011/06/22,19:03,ヤマハスタジアム（磐田）,"['6', '3', '8', '6']",6386,晴,25.6,78%
2011/06/22,19:04,埼玉スタジアム２００２,"['2', '0', '2', '4', '0']",20240,晴,27.4,72%
2011/06/22,19:04,キンチョウスタジアム,"['7', '8', '7', '5']",7875,曇,26.5,81%
2011/06/22,19:04,ホームズスタジアム神戸,"['9', '7', '0', '5']",9705,曇,25.6,78%
2011/06/22,19:04,広島ビッグアーチ,"['7', '5', '9', '3']",7593,曇,24.9,88%
2011/06/22,19:05,日立柏サッカー場,"['9', '8', '8', '2']",9882,晴,26.2,80%
2011/06/22,19:33,ニッパツ三ツ沢球技場,"['8', '0', '1', '9']",8019,晴,28.4,63%
2011/06/25,18:34,県立カシマサッカースタジアム,"['1', '7', '4', '0', '9']",17409,曇,19.5,81%
2011/06/25,19:03,東北電力ビッグスワンスタジアム,"['2', '4', '9', '4', '7']",24947,曇,19.4,65%
2011/06/25,19:03,豊田スタジアム,"['2', '8', '5', '1', '5']",28515,屋内,27.7,86%
2011/06/25,19:03,レベルファイブスタジアム,"['5', '8', '6', '5']",5865,曇,26.4,78%
2011/06/25,19:04,山梨中銀スタジアム,"['1', '0', '4', '5', '0']",10450,晴,27.3,62%
2011/06/26,18:03,万博記念競技場,"['1', '6', '8', '4', '5']",16845,曇,29.4,58%
2011/06/26,18:34,アウトソーシングスタジアム日本平,"['1', '3', '0', '8', '1']",13081,晴,25.6,87%
2011/06/26,19:04,ＮＤソフトスタジアム山形,"['7', '6', '6', '7']",7667,雨,18.6,92%
2011/06/26,19:05,ＮＡＣＫ５スタジアム大宮,"['5', '6', '2', '7']",5627,曇,22.9,83%
2011/07/02,14:04,ユアテックスタジアム仙台,"['1', '8', '5', '3', '3']",18533,晴,26.2,75%
2011/07/02,18:03,埼玉スタジアム２００２,"['4', '2', '3', '3', '1']",42331,晴,26.5,76%
2011/07/02,18:03,レベルファイブスタジアム,"['6', '5', '8', '5']",6585,曇時々晴,26.6,82%
2011/07/02,18:34,アウトソーシングスタジアム日本平,"['1', '5', '5', '2', '8']",15528,雨のち曇,25.8,83%
2011/07/02,19:03,東北電力ビッグスワンスタジアム,"['2', '3', '4', '0', '8']",23408,曇,24.7,72%
2011/07/02,19:05,大阪長居スタジアム,"['1', '3', '7', '4', '1']",13741,晴,27.6,69%
2011/07/03,18:05,日産スタジアム,"['2', '9', '9', '8', '0']",29980,晴,29.3,62%
2011/07/03,19:03,ＮＡＣＫ５スタジアム大宮,"['8', '5', '2', '6']",8526,晴,29.4,64%
2011/07/03,19:03,ヤマハスタジアム（磐田）,"['7', '7', '0', '6']",7706,曇,26.8,89%
2011/07/06,19:04,ＮＤソフトスタジアム山形,"['8', '3', '0', '3']",8303,曇,26.4,52%
2011/07/06,19:03,東北電力ビッグスワンスタジアム,"['1', '3', '6', '4', '4']",13644,晴,26.1,66%
2011/07/09,18:33,山梨中銀スタジアム,"['1', '2', '1', '1', '4']",12114,曇,25.8,82%
2011/07/09,19:03,ヤマハスタジアム（磐田）,"['1', '1', '2', '2', '6']",11226,晴,26.6,86%
2011/07/09,19:03,ホームズスタジアム神戸,"['1', '7', '5', '6', '8']",17568,晴,27.4,75%
2011/07/09,19:04,等々力陸上競技場,"['1', '6', '6', '8', '6']",16686,晴,28.8,60%
2011/07/09,19:05,日立柏サッカー場,"['1', '0', '3', '2', '4']",10324,晴,26.9,83%
2011/07/10,18:35,県立カシマサッカースタジアム,"['1', '0', '6', '0', '2']",10602,晴,28.3,80%
2011/07/10,19:03,ＮＡＣＫ５スタジアム大宮,"['1', '1', '9', '8', '2']",11982,晴,28.9,68%
2011/07/10,19:04,広島ビッグアーチ,"['1', '1', '6', '1', '5']",11615,晴,27.0,76%
2011/07/13,19:00,レベルファイブスタジアム,"['4', '0', '2', '8']",4028,曇,27.1,84%
2011/07/13,19:03,ユアテックスタジアム仙台,"['1', '1', '5', '8', '5']",11585,晴,27.4,79%
2011/07/13,19:03,埼玉スタジアム２００２,"['2', '4', '2', '9', '3']",24293,晴,29.1,61%
2011/07/13,19:03,日立柏サッカー場,"['7', '8', '8', '7']",7887,晴,26.8,81%
2011/07/13,19:03,豊田スタジアム,"['1', '2', '8', '4', '5']",12845,晴,27.1,73%
2011/07/13,19:03,万博記念競技場,"['1', '5', '2', '4', '4']",15244,晴,28.4,59%
2011/07/13,19:04,キンチョウスタジアム,"['8', '0', '7', '6']",8076,晴,27.9,74%
2011/07/13,19:05,ニッパツ三ツ沢球技場,"['7', '1', '0', '4']",7104,晴,27.2,75%
2011/07/16,18:34,山梨中銀スタジアム,"['1', '4', '1', '2', '6']",14126,晴,29.8,59%
2011/07/16,18:35,アウトソーシングスタジアム日本平,"['1', '3', '5', '9', '9']",13599,晴,26.5,81%
2011/07/16,19:04,ホームズスタジアム神戸,"['1', '4', '9', '6', '1']",14961,晴,27.2,71%
2011/07/16,19:05,等々力陸上競技場,"['1', '9', '6', '1', '9']",19619,晴,28.7,61%
2011/07/17,18:34,県立カシマサッカースタジアム,"['1', '7', '1', '2', '0']",17120,晴,28.0,79%
2011/07/17,19:03,ＮＡＣＫ５スタジアム大宮,"['1', '1', '0', '3', '7']",11037,晴,29.6,64%
2011/07/17,19:03,エコパスタジアム,"['1', '8', '6', '2', '3']",18623,晴,27.5,80%
2011/07/17,19:04,ＮＤソフトスタジアム山形,"['1', '1', '7', '5', '7']",11757,晴,27.9,73%
2011/07/18,18:04,広島ビッグアーチ,"['9', '8', '6', '4']",9864,曇,28.4,72%
2011/07/23,18:04,埼玉スタジアム２００２,"['3', '1', '3', '6', '9']",31369,曇,25.7,69%
2011/07/23,19:00,ユアテックスタジアム仙台,"['1', '2', '0', '1', '8']",12018,曇,21.4,78%
2011/07/23,19:03,東北電力ビッグスワンスタジアム,"['2', '5', '4', '2', '0']",25420,晴,25.0,71%
2011/07/23,19:03,名古屋市瑞穂陸上競技場,"['1', '1', '9', '0', '4']",11904,晴,28.3,66%
2011/07/23,19:03,万博記念競技場,"['1', '1', '3', '6', '4']",11364,晴,26.3,67%
2011/07/23,19:04,大阪長居スタジアム,"['1', '1', '2', '5', '4']",11254,晴,27.0,72%
2011/07/23,19:05,国立競技場,"['3', '0', '8', '0', '7']",30807,曇,24.8,77%
2011/07/23,19:05,日産スタジアム,"['1', '5', '4', '0', '2']",15402,曇,25.5,70%
2011/07/24,19:04,レベルファイブスタジアム,"['7', '0', '0', '4']",7004,晴,26.3,59%
2011/07/27,19:04,県立カシマサッカースタジアム,"['1', '3', '2', '9', '8']",13298,曇,27.4,76%
2011/07/30,19:03,等々力陸上競技場,"['2', '0', '0', '4', '7']",20047,雨,25.3,77%
2011/07/30,19:03,日産スタジアム,"['2', '1', '2', '1', '4']",21214,曇のち雨,25.6,85%
2011/07/30,19:04,ＮＤソフトスタジアム山形,"['1', '0', '4', '6', '1']",10461,曇,23.4,72%
2011/07/30,19:04,ヤマハスタジアム（磐田）,"['1', '3', '5', '1', '5']",13515,曇,25.4,89%
2011/07/30,19:04,広島ビッグアーチ,"['1', '6', '8', '1', '6']",16816,晴,26.5,85%
2011/07/30,19:07,ホームズスタジアム神戸,"['9', '2', '3', '1']",9231,晴のち雨,28.1,66%
2011/07/31,18:04,大阪長居スタジアム,"['2', '8', '0', '3', '9']",28039,晴のち雨,29.4,63%
2011/07/31,19:04,ユアテックスタジアム仙台,"['1', '5', '3', '1', '5']",15315,曇,21.4,76%
2011/07/31,19:04,レベルファイブスタジアム,"['1', '9', '4', '2', '1']",19421,晴,27.9,74%
2011/08/06,18:34,県立カシマサッカースタジアム,"['1', '3', '1', '3', '9']",13139,曇,27.5,83%
2011/08/06,18:35,山梨中銀スタジアム,"['1', '1', '1', '9', '3']",11193,曇,28.7,69%
2011/08/06,19:03,東北電力ビッグスワンスタジアム,"['3', '7', '8', '3', '0']",37830,晴,29.0,68%
2011/08/06,19:04,埼玉スタジアム２００２,"['3', '2', '2', '3', '1']",32231,曇,27.8,76%
2011/08/06,19:04,日立柏サッカー場,"['1', '1', '0', '5', '1']",11051,曇,28.7,81%
2011/08/06,19:04,等々力陸上競技場,"['1', '5', '7', '8', '1']",15781,曇,29.1,71%
2011/08/07,18:03,万博記念競技場,"['1', '3', '3', '8', '9']",13389,晴,30.0,59%
2011/08/07,19:03,ＮＡＣＫ５スタジアム大宮,"['9', '9', '7', '9']",9979,雨,25.8,80%
2011/08/07,19:03,名古屋市瑞穂陸上競技場,"['1', '4', '2', '3', '0']",14230,晴,30.4,58%
2011/08/13,18:34,アウトソーシングスタジアム日本平,"['1', '6', '7', '6', '8']",16768,曇,27.3,87%
2011/08/13,19:03,コカ・コーラウエスト広島スタジアム,"['7', '0', '9', '9']",7099,晴,30.4,73%
2011/08/13,19:04,ユアテックスタジアム仙台,"['1', '9', '2', '2', '4']",19224,晴,27.2,82%
2011/08/13,19:04,ＮＤソフトスタジアム山形,"['7', '9', '4', '0']",7940,晴,26.9,79%
2011/08/13,19:04,大阪長居スタジアム,"['3', '7', '1', '7', '2']",37172,晴,30.8,65%
2011/08/13,19:04,ホームズスタジアム神戸,"['1', '3', '9', '3', '0']",13930,晴,28.8,79%
2011/08/14,18:03,東北電力ビッグスワンスタジアム,"['3', '7', '3', '7', '5']",37375,晴,29.6,69%
2011/08/14,19:03,ヤマハスタジアム（磐田）,"['1', '2', '4', '7', '2']",12472,晴,27.6,84%
2011/08/14,19:03,レベルファイブスタジアム,"['9', '5', '8', '1']",9581,曇,26.0,79%
2011/08/17,19:03,万博記念競技場,"['1', '5', '9', '5', '1']",15951,曇,30.3,69%
2011/08/17,19:04,県立カシマサッカースタジアム,"['1', '1', '2', '5', '1']",11251,晴,29.6,73%
2011/08/20,18:03,万博記念競技場,"['1', '2', '1', '1', '9']",12119,雨,23.9,93%
2011/08/20,18:04,国立競技場,"['2', '1', '5', '8', '9']",21589,曇,24.8,64%
2011/08/20,18:33,県立カシマサッカースタジアム,"['1', '6', '2', '3', '7']",16237,曇,23.7,83%
2011/08/20,18:34,アウトソーシングスタジアム日本平,"['1', '2', '8', '2', '3']",12823,曇,24.3,70%
2011/08/20,19:00,ＮＡＣＫ５スタジアム大宮,"['7', '7', '3', '0']",7730,雨,23.9,81%
2011/08/20,19:00,日立柏サッカー場,"['8', '4', '7', '0']",8470,曇のち雨,23.4,85%
2011/08/20,19:04,日産スタジアム,"['2', '4', '5', '1', '8']",24518,曇のち雨,23.3,82%
2011/08/20,19:04,名古屋市瑞穂陸上競技場,"['1', '3', '3', '6', '5']",13365,雨,23.4,92%
2011/08/20,19:04,ホームズスタジアム神戸,"['1', '1', '3', '4', '0']",11340,屋内,26.4,64%
2011/08/24,19:03,等々力陸上競技場,"['1', '9', '7', '5', '4']",19754,曇のち雨,26.9,82%
2011/08/24,19:03,東北電力ビッグスワンスタジアム,"['1', '8', '1', '7', '5']",18175,曇,26.5,68%
2011/08/24,19:03,ヤマハスタジアム（磐田）,"['8', '6', '9', '3']",8693,曇のち雨,25.6,89%
2011/08/24,19:03,レベルファイブスタジアム,"['6', '1', '1', '9']",6119,曇,25.6,91%
2011/08/24,19:04,ＮＤソフトスタジアム山形,"['6', '9', '4', '2']",6942,曇,25.1,80%
2011/08/24,19:04,埼玉スタジアム２００２,"['2', '7', '9', '4', '7']",27947,曇,27.6,75%
2011/08/24,19:04,山梨中銀スタジアム,"['1', '1', '9', '5', '9']",11959,曇のち雨,26.9,70%
2011/08/24,19:04,万博記念競技場,"['1', '2', '6', '3', '5']",12635,曇,29.4,71%
2011/08/24,19:33,ニッパツ三ツ沢球技場,"['1', '0', '4', '8', '0']",10480,曇のち雨,26.3,88%
2011/08/27,19:03,ユアテックスタジアム仙台,"['1', '9', '0', '8', '7']",19087,晴,23.3,77%
2011/08/27,19:03,ＮＡＣＫ５スタジアム大宮,"['1', '0', '0', '1', '3']",10013,曇,24.5,75%
2011/08/27,19:04,アウトソーシングスタジアム日本平,"['1', '7', '1', '6', '2']",17162,晴,26.4,76%
2011/08/27,19:04,広島ビッグアーチ,"['1', '4', '8', '5', '2']",14852,曇のち雨,26.2,86%
2011/08/28,18:03,日立柏サッカー場,"['1', '0', '7', '0', '3']",10703,晴,25.3,82%
2011/08/28,18:04,大阪長居スタジアム,"['2', '6', '2', '4', '8']",26248,晴,28.9,62%
2011/08/28,18:04,ホームズスタジアム神戸,"['1', '7', '1', '7', '7']",17177,晴,28.8,72%
2011/08/28,18:34,県立カシマサッカースタジアム,"['1', '3', '4', '3', '4']",13434,晴,23.8,88%
2011/08/28,19:03,豊田スタジアム,"['1', '9', '0', '6', '1']",19061,曇,26.9,72%
2011/09/10,18:03,レベルファイブスタジアム,"['1', '5', '8', '1', '8']",15818,曇,28.3,81%
2011/09/10,18:04,大阪長居スタジアム,"['2', '0', '1', '6', '0']",20160,晴,28.1,81%
2011/09/10,19:03,東北電力ビッグスワンスタジアム,"['2', '5', '8', '1', '9']",25819,曇,23.7,73%
2011/09/10,19:03,エコパスタジアム,"['3', '0', '5', '1', '6']",30516,晴,25.6,87%
2011/09/10,19:04,日立柏サッカー場,"['1', '0', '9', '1', '4']",10914,晴,27.3,83%
2011/09/10,19:04,万博記念競技場,"['1', '5', '1', '0', '6']",15106,晴,28.3,76%
2011/09/11,18:03,埼玉スタジアム２００２,"['2', '7', '7', '0', '9']",27709,晴,27.9,71%
2011/09/11,18:04,山梨中銀スタジアム,"['1', '1', '1', '7', '6']",11176,晴のち曇,27.0,65%
2011/09/11,19:04,等々力陸上競技場,"['1', '4', '9', '1', '8']",14918,曇,28.4,61%
2011/09/17,14:04,エコパスタジアム,"['2', '1', '5', '2', '4']",21524,曇,28.3,79%
2011/09/17,18:33,山梨中銀スタジアム,"['9', '1', '0', '0']",9100,曇,24.6,85%
2011/09/17,19:04,ユアテックスタジアム仙台,"['1', '6', '0', '4', '6']",16046,曇,26.4,82%
2011/09/17,19:04,ＮＤソフトスタジアム山形,"['1', '0', '3', '3', '3']",10333,曇,25.5,87%
2011/09/17,19:04,神戸総合運動公園ユニバー記念競技場,"['1', '4', '2', '5', '3']",14253,曇,25.9,81%
2011/09/17,19:04,広島ビッグアーチ,"['1', '1', '8', '9', '4']",11894,雨のち曇,24.6,93%
2011/09/18,18:03,日産スタジアム,"['3', '7', '7', '2', '5']",37725,晴,28.9,67%
2011/09/18,18:34,県立カシマサッカースタジアム,"['2', '2', '2', '5', '8']",22258,晴,27.6,81%
2011/09/18,19:03,熊谷スポーツ文化公園陸上競技場,"['9', '7', '8', '1']",9781,晴,27.4,73%
2011/09/23,14:03,名古屋市瑞穂陸上競技場,"['1', '5', '9', '8', '7']",15987,晴,25.6,26%
2011/09/23,18:04,キンチョウスタジアム,"['1', '0', '6', '0', '9']",10609,晴,21.4,42%
2011/09/24,15:04,日産スタジアム,"['2', '3', '2', '0', '4']",23204,晴,24.5,31%
2011/09/24,16:04,県立カシマサッカースタジアム,"['2', '5', '0', '6', '1']",25061,晴,20.9,54%
2011/09/24,18:03,万博記念競技場,"['1', '9', '8', '8', '2']",19882,晴,20.1,53%
2011/09/24,19:03,等々力陸上競技場,"['2', '0', '9', '7', '3']",20973,曇,20.6,53%
2011/09/24,19:03,ヤマハスタジアム（磐田）,"['9', '2', '5', '1']",9251,晴,20.6,70%
2011/09/25,15:04,日立柏サッカー場,"['1', '0', '8', '7', '5']",10875,晴一時曇,23.1,46%
2011/09/25,16:03,レベルファイブスタジアム,"['1', '2', '5', '4', '0']",12540,晴時々曇,24.5,52%
2011/10/01,13:04,ＮＤソフトスタジアム山形,"['7', '4', '7', '5']",7475,曇,17.1,51%
2011/10/01,13:04,山梨中銀スタジアム,"['1', '1', '3', '7', '7']",11377,晴のち曇,23.2,38%
2011/10/01,13:33,広島ビッグアーチ,"['1', '2', '7', '0', '6']",12706,晴,22.9,48%
2011/10/01,15:03,東北電力ビッグスワンスタジアム,"['2', '4', '4', '3', '9']",24439,曇,17.8,43%
2011/10/01,16:03,ＮＡＣＫ５スタジアム大宮,"['7', '2', '1', '4']",7214,曇,22.2,53%
2011/10/02,14:04,県立カシマサッカースタジアム,"['2', '1', '4', '6', '6']",21466,曇時々晴,19.9,50%
2011/10/02,15:04,ユアテックスタジアム仙台,"['1', '6', '4', '0', '7']",16407,曇,16.9,54%
2011/10/02,15:04,アウトソーシングスタジアム日本平,"['2', '0', '1', '8', '1']",20181,曇,22.6,41%
2011/10/02,17:04,万博記念競技場,"['2', '0', '0', '5', '3']",20053,曇,18.6,53%
2011/10/15,13:04,キンチョウスタジアム,"['7', '5', '0', '1']",7501,雨,23.3,76%
2011/10/15,14:03,ヤマハスタジアム（磐田）,"['8', '3', '1', '3']",8313,雨,23.4,92%
2011/10/15,15:04,日産スタジアム,"['2', '0', '1', '7', '4']",20174,曇のち晴,25.4,77%
2011/10/15,16:03,埼玉スタジアム２００２,"['3', '4', '6', '5', '4']",34654,曇一時雨,21.3,84%
2011/10/15,16:03,レベルファイブスタジアム,"['7', '1', '9', '1']",7191,曇,21.2,65%
2011/10/15,16:04,名古屋市瑞穂陸上競技場,"['1', '7', '4', '8', '1']",17481,雨時々曇,21.2,90%
2011/10/15,16:04,ホームズスタジアム神戸,"['1', '2', '7', '0', '6']",12706,屋内,24.0,76%
2011/10/16,14:04,日立柏サッカー場,"['1', '0', '3', '6', '1']",10361,晴,27.5,47%
2011/10/16,15:04,等々力陸上競技場,"['1', '6', '9', '0', '3']",16903,晴,27.6,29%
2011/10/22,14:03,ユアテックスタジアム仙台,"['1', '5', '2', '2', '4']",15224,雨,20.1,87%
2011/10/22,14:03,ＮＡＣＫ５スタジアム大宮,"['9', '2', '0', '0']",9200,曇,20.4,84%
2011/10/22,14:04,ＮＤソフトスタジアム山形,"['1', '3', '5', '7', '3']",13573,曇,20.5,83%
2011/10/22,14:04,日産スタジアム,"['2', '7', '5', '2', '7']",27527,曇一時晴,23.0,76%
2011/10/22,14:04,広島ビッグアーチ,"['1', '4', '4', '5', '0']",14450,曇のち晴,24.1,67%
2011/10/22,17:04,県立カシマサッカースタジアム,"['1', '3', '2', '4', '8']",13248,晴,23.0,86%
2011/10/23,13:05,アウトソーシングスタジアム日本平,"['1', '9', '8', '3', '2']",19832,曇のち晴,23.1,82%
2011/10/23,14:03,東北電力ビッグスワンスタジアム,"['2', '7', '1', '0', '7']",27107,雨,19.7,72%
2011/10/23,14:03,ヤマハスタジアム（磐田）,"['9', '5', '1', '3']",9513,晴,23.6,77%
2011/11/03,14:03,日立柏サッカー場,"['1', '0', '6', '2', '3']",10623,曇,21.1,56%
2011/11/03,14:03,豊田スタジアム,"['2', '3', '6', '7', '7']",23677,曇,21.9,61%
2011/11/03,14:04,等々力陸上競技場,"['1', '7', '5', '5', '6']",17556,曇,22.1,53%
2011/11/03,14:04,山梨中銀スタジアム,"['1', '5', '3', '1', '5']",15315,曇,17.7,57%
2011/11/03,14:04,万博記念競技場,"['2', '0', '9', '9', '1']",20991,曇,24.2,51%
2011/11/03,17:03,ユアテックスタジアム仙台,"['1', '7', '2', '1', '5']",17215,晴,15.3,66%
2011/11/03,17:03,埼玉スタジアム２００２,"['3', '4', '2', '6', '3']",34263,曇,18.3,63%
2011/11/03,17:03,レベルファイブスタジアム,"['1', '2', '6', '3', '2']",12632,晴,21.9,75%
2011/11/03,17:04,ホームズスタジアム神戸,"['1', '1', '4', '2', '0']",11420,曇,21.0,61%
